8.130570562805425894e+00
5.882643049361841570e+00
1.054560806208426982e+01
1.054560806208426982e+01
7.001287545860460426e+00
8.808642467918064156e+00
8.545608062084269818e+00
9.808642467918064156e+00
6.297680548640685494e+00
8.960645561363113742e+00
1.013057056280542589e+01
7.671138944168129470e+00
1.054560806208426982e+01
9.808642467918064156e+00
8.130570562805425894e+00
1.013057056280542589e+01
8.545608062084269818e+00
9.323215640747822164e+00
1.054560806208426982e+01
8.671138944168129470e+00
8.323215640747822164e+00
7.960645561363114631e+00
4.316789371588389379e+00
7.176374252418551869e+00
1.054560806208426982e+01
4.882643049361841570e+00
1.054560806208426982e+01
1.013057056280542589e+01
1.013057056280542589e+01
7.808642467918064156e+00
8.430130844664335044e+00
1.054560806208426982e+01
7.486714373030702419e+00
4.873182720112774646e+00
6.545608062084270706e+00
1.113057056280542589e+01
1.113057056280542589e+01
7.960645561363114631e+00
1.054560806208426982e+01
1.054560806208426982e+01
5.530657720618298967e+00
9.323215640747822164e+00
1.013057056280542589e+01
1.113057056280542589e+01
9.545608062084269818e+00
6.130570562805426782e+00
7.960645561363114631e+00
1.113057056280542589e+01
1.113057056280542589e+01
1.054560806208426982e+01
5.826789814628323683e+00
4.882643049361841570e+00
7.001287545860460426e+00
7.808642467918064156e+00
4.479518871626497756e+00
6.458145220833931610e+00
8.545608062084269818e+00
8.130570562805425894e+00
8.043107721555086798e+00
9.130570562805425894e+00
7.960645561363114631e+00
5.323215640747823052e+00
7.545608062084270706e+00
1.113057056280542589e+01
8.323215640747822164e+00
8.043107721555086798e+00
6.199833225242540991e+00
7.486714373030702419e+00
1.113057056280542589e+01
7.043107721555087686e+00
8.808642467918064156e+00
1.113057056280542589e+01
1.113057056280542589e+01
8.223679967196908080e+00
9.808642467918064156e+00
1.113057056280542589e+01
1.113057056280542589e+01
5.808642467918064156e+00
5.882643049361841570e+00
5.575981711127789175e+00
5.515860718690218434e+00
9.323215640747822164e+00
6.176374252418551869e+00
7.607008606748413726e+00
5.607008606748413726e+00
1.113057056280542589e+01
8.808642467918064156e+00
7.808642467918064156e+00
1.013057056280542589e+01
5.108202749776972418e+00
7.882643049361841570e+00
1.054560806208426982e+01
1.113057056280542589e+01
8.671138944168129470e+00
8.430130844664335044e+00
7.223679967196908080e+00
1.113057056280542589e+01
1.113057056280542589e+01
1.113057056280542589e+01
9.808642467918064156e+00
8.960645561363113742e+00
6.738253140026666088e+00
1.113057056280542589e+01
8.671138944168129470e+00
1.054560806208426982e+01
1.113057056280542589e+01
1.054560806208426982e+01
8.323215640747822164e+00
5.336154696455320590e+00
1.013057056280542589e+01
1.013057056280542589e+01
1.113057056280542589e+01
1.054560806208426982e+01
8.808642467918064156e+00
6.272589567677854916e+00
1.113057056280542589e+01
8.808642467918064156e+00
7.545608062084270706e+00
9.130570562805425894e+00
9.808642467918064156e+00
8.671138944168129470e+00
1.054560806208426982e+01
8.960645561363113742e+00
1.054560806208426982e+01
1.054560806208426982e+01
1.054560806208426982e+01
8.808642467918064156e+00
8.808642467918064156e+00
7.738253140026666088e+00
7.086176443446973394e+00
7.671138944168129470e+00
6.153290639305510012e+00
1.013057056280542589e+01
8.671138944168129470e+00
8.043107721555086798e+00
8.808642467918064156e+00
9.323215640747822164e+00
1.054560806208426982e+01
1.054560806208426982e+01
8.808642467918064156e+00
8.223679967196908080e+00
5.738253140026666088e+00
1.113057056280542589e+01
9.545608062084269818e+00
1.113057056280542589e+01
1.113057056280542589e+01
1.054560806208426982e+01
1.113057056280542589e+01
1.113057056280542589e+01
8.960645561363113742e+00
8.430130844664335044e+00
9.545608062084269818e+00
7.738253140026666088e+00
1.054560806208426982e+01
9.130570562805425894e+00
1.113057056280542589e+01
8.960645561363113742e+00
6.808642467918064156e+00
8.671138944168129470e+00
8.671138944168129470e+00
1.054560806208426982e+01
1.013057056280542589e+01
1.054560806208426982e+01
9.323215640747822164e+00
1.113057056280542589e+01
8.545608062084269818e+00
8.545608062084269818e+00
9.323215640747822164e+00
8.430130844664335044e+00
9.130570562805425894e+00
8.323215640747822164e+00
9.808642467918064156e+00
8.671138944168129470e+00
